contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
commentary,Science policy considerations for responsible nanotechnology decisions,,,"[{'address': 'Environmental Protection Agency, Office of Research and Development, 20460, Washington DC, USA', 'authors': ['Jeff Morris', '\xa0&\xa0Jim Willis']}, {'address': 'European Commission, Environment DG, B-1049, Brussels, Belgium', 'authors': ['Domenico De Martinis', ',\xa0Bjorn Hansen', '\xa0&\xa0Henrik Laursen']}, {'address': 'European Commission, Joint Research Centre, Institute for Health and Consumer Protection, 21027, Ispra (Varese), Italy', 'authors': ['Juan Riego Sintes']}, {'address': 'Organisation for Economic Co-operation and Development, Environment Directorate, 75775, Paris Cedex 16, France', 'authors': ['Peter Kearns', '\xa0&\xa0Mar Gonzalez']}]",False,"['Jeff Morris', 'Jim Willis', 'Domenico De Martinis', 'Bjorn Hansen', 'Henrik Laursen', 'Juan Riego Sintes', 'Peter Kearns', 'Mar Gonzalez']","Morris, J., Willis, J., De Martinis, D. et al. Science policy considerations for responsible nanotechnology decisions. Nature Nanotech6, 73–77 (2011).",52,13,51,aplusplus,10.1038/nnano.2010.191,https://doi.org/10.1038/nnano.2010.191,,2,nnano,nature nanotechnology,1292112000,2010-12-12,environmental-health-and-safety-issues;ethical-legal-and-other-societal-issues;policy,https://www.nature.com/articles/nnano.2010.191,6
research highlights,Our choice from the recent literature,,,[],True,[],"Our choice from the recent literature. Nature Nanotech6, 78 (2011).",10,0,1,aplusplus,10.1038/nnano.2011.14,https://doi.org/10.1038/nnano.2011.14,,2,nnano,nature nanotechnology,1296777600,2011-02-04,nanoscience-and-technology,https://www.nature.com/articles/nnano.2011.14,6
news & views,Terahertz radiation gets shaken up,,,"[{'address': 'Peter Uhd Jepsen is in the Department of Photonics Engineering at the Technical University of Denmark, DK-2800 Kongens Lyngby, Denmark. puje@fotonik.dtu.dk', 'authors': ['Peter Uhd Jepsen']}]",False,['Peter Uhd Jepsen'],"Jepsen, P. Terahertz radiation gets shaken up. Nature Nanotech6, 79–80 (2011).",32,0,3,aplusplus,10.1038/nnano.2011.7,https://doi.org/10.1038/nnano.2011.7,,2,nnano,nature nanotechnology,1296777600,2011-02-04,nanoparticles;terahertz-optics,https://www.nature.com/articles/nnano.2011.7,6
news & views,Immune attack on nanoparticles,,,"[{'address': 'Robert B. Sim is in the Department of Pharmacology, Oxford University, Oxford OX1 3QT, UK bob.sim@pharm.ox.ac.uk', 'authors': ['Robert B. Sim']}, {'address': 'Russell Wallis is in the Departments of Biochemistry and of Infection, Immunity and Inflammation, University of Leicester, Leicester LE1 9HN, UK. rw73@le.ac.uk', 'authors': ['Russell Wallis']}]",False,"['Robert B. Sim', 'Russell Wallis']","Sim, R., Wallis, R. Immune attack on nanoparticles. Nature Nanotech6, 80–81 (2011).",67,0,31,aplusplus,10.1038/nnano.2011.4,https://doi.org/10.1038/nnano.2011.4,,2,nnano,nature nanotechnology,1296777600,2011-02-04,nanomedicine;nanoparticles,https://www.nature.com/articles/nnano.2011.4,6
news & views,Grown in a crystal,,,"[{'address': 'Peter G. Vekilov is in the Departments of Chemical and Biomolecular Engineering and Chemistry, University of Houston, 4800 Calhoun Boulevard, Houston, Texas 77204-4004, USA. vekilov@uh.edu', 'authors': ['Peter G. Vekilov']}]",False,['Peter G. Vekilov'],"Vekilov, P. Grown in a crystal. Nature Nanotech6, 82–83 (2011).",46,0,14,aplusplus,10.1038/nnano.2011.9,https://doi.org/10.1038/nnano.2011.9,,2,nnano,nature nanotechnology,1296777600,2011-02-04,nanobiotechnology;nanoparticles,https://www.nature.com/articles/nnano.2011.9,6
news & views,Nanotubes reduce stroke damage,,,"[{'address': 'Jesse Dawson and Matthew Walters are in the Division of Cardiovascular and Medical Sciences, Peter Higgins, University of Glasgow, 126 University Place, Glasgow G12 8TA, UK. matthew.walters@glasgow.ac.uk', 'authors': ['Peter Higgins', ',\xa0Jesse Dawson', '\xa0&\xa0Matthew Walters']}]",False,"['Peter Higgins', 'Jesse Dawson', 'Matthew Walters']","Higgins, P., Dawson, J. & Walters, M. Nanotubes reduce stroke damage. Nature Nanotech6, 83–84 (2011).",48,0,13,aplusplus,10.1038/nnano.2011.5,https://doi.org/10.1038/nnano.2011.5,,2,nnano,nature nanotechnology,1296345600,2011-01-30,carbon-nanotubes-and-fullerenes;nanomedicine,https://www.nature.com/articles/nnano.2011.5,6
news & views,Taking a closer look at conductivity,,,"[{'address': 'Julie V. Macpherson is in the Department of Chemistry, University of Warwick, Coventry CV4 7AL, UK. j.macpherson@warwick.ac.uk.', 'authors': ['Julie V. Macpherson']}]",False,['Julie V. Macpherson'],"Macpherson, J. Taking a closer look at conductivity. Nature Nanotech6, 84–85 (2011).",28,0,4,aplusplus,10.1038/nnano.2011.8,https://doi.org/10.1038/nnano.2011.8,,2,nnano,nature nanotechnology,1296777600,2011-02-04,atomic-force-microscopy;scanning-probe-microscopy;surface-patterning,https://www.nature.com/articles/nnano.2011.8,6
letter,Visualization of the self-assembly of silica nanochannels reveals growth mechanism,"<p>Self-assembled mesoporous structures with well-ordered nanoscale channels could be used in applications such as molecular separation, nano-optics, molecular electronics, nanomedicine and catalysis. However, the domain sizes that can be created in such systems are limited by our lack of a detailed understanding of the relevant growth processes. Here we report the real-time observation of domain growth in the self-assembly of silica nanochannels using fluorescence polarization imaging and atomic force microscopy. We show that transient lamellar structures precede the formation of hexagonal layers, and that the layer growth follows two distinct pathways. In addition, the domains are grown on a mesoporous film substrate, which acts as a sieve and allows control of the delivery of the reactive species. We use these insights and capabilities to grow layers of well-ordered silica nanochannels with domain sizes of up to &#8764;0.3 mm.</p>",,"[{'address': 'Department of Chemistry and Biochemistry and Center for Nanoscience (CeNS), Ludwig-Maximilians-Universität München, Butenandtstrasse 11, München, 81377, Germany', 'authors': ['Christophe Jung', ',\xa0Peter Schwaderer', ',\xa0Mark Dethlefsen', ',\xa0Ralf Köhn', ',\xa0Jens Michaelis', '\xa0&\xa0Christoph Bräuchle']}]",False,"['Christophe Jung', 'Peter Schwaderer', 'Mark Dethlefsen', 'Ralf Köhn', 'Jens Michaelis', 'Christoph Bräuchle']","Jung, C., Schwaderer, P., Dethlefsen, M. et al. Visualization of the self-assembly of silica nanochannels reveals growth mechanism. Nature Nanotech6, 87–92 (2011).",72,0,26,aplusplus,10.1038/nnano.2010.258,https://doi.org/10.1038/nnano.2010.258,,2,nnano,nature nanotechnology,1294531200,2011-01-09,,https://www.nature.com/articles/nnano.2010.258,6
letter,"Time-dependent, protein-directed growth of gold nanoparticles within a single crystal of lysozyme","<p>Gold nanoparticles are useful in biomedical applications due to their distinct optical properties and high chemical stability. Reports of the biogenic formation of gold colloids from gold complexes has also led to an increased level of interest in the biomineralization of gold. However, the mechanism responsible for biomolecule-directed gold nanoparticle formation remains unclear due to the lack of structural information about biological systems and the fast kinetics of biomimetic chemical systems in solution. Here we show that intact single crystals of lysozyme can be used to study the time-dependent, protein-directed growth of gold nanoparticles. The protein crystals slow down the growth of the gold nanoparticles, allowing detailed kinetic studies to be carried out, and permit a three-dimensional structural characterization that would be difficult to achieve in solution. Furthermore, we show that additional chemical species can be used to fine-tune the growth rate of the gold nanoparticles.</p>",,"[{'address': 'Department of Chemistry, University of Illinois at Urbana-Champaign, Urbana, 61801, Illinois, USA', 'authors': ['Hui Wei', ',\xa0Limin Yang', ',\xa0Li Huey Tan', ',\xa0Hang Xing', '\xa0&\xa0Yi Lu']}, {'address': 'Department of Materials Science and Engineering, University of Illinois at Urbana-Champaign, Urbana, 61801, Illinois, USA', 'authors': ['Zidong Wang', ',\xa0Jiong Zhang', ',\xa0Stephen House', ',\xa0Ian M. Robertson', ',\xa0Jian-Min Zuo', '\xa0&\xa0Yi Lu']}, {'address': 'George L. Clark X-Ray Facility and 3M Materials Laboratory, University of Illinois at Urbana-Champaign, Urbana, 61801, Illinois, USA', 'authors': ['Yi-Gui Gao']}, {'address': 'College of Bioengineering, Chongqing University, Sha Ping Ba Street 174, Chongqing, 400044, China', 'authors': ['Limin Yang', '\xa0&\xa0Changjun Hou']}, {'address': 'Department of Biology, Brookhaven National Laboratory, Upton, 11973, New York, USA', 'authors': ['Howard Robinson']}]",False,"['Hui Wei', 'Zidong Wang', 'Jiong Zhang', 'Stephen House', 'Yi-Gui Gao', 'Limin Yang', 'Howard Robinson', 'Li Huey Tan', 'Hang Xing', 'Changjun Hou', 'Ian M. Robertson', 'Jian-Min Zuo', 'Yi Lu']","Wei, H., Wang, Z., Zhang, J. et al. Time-dependent, protein-directed growth of gold nanoparticles within a single crystal of lysozyme. Nature Nanotech6, 93–97 (2011).",629,3,153,aplusplus,10.1038/nnano.2010.280,https://doi.org/10.1038/nnano.2010.280,,2,nnano,nature nanotechnology,1296345600,2011-01-30,nanobiotechnology;nanoparticles,https://www.nature.com/articles/nnano.2010.280,6
letter,Large field-induced strains in a lead-free piezoelectric material,"<p>Piezoelectric materials exhibit a mechanical response to electrical inputs, as well as an electrical response to mechanical inputs, which makes them useful in sensors and actuators. Lead-based piezoelectrics demonstrate a large mechanical response, but they also pose a health risk. The ferroelectric BiFeO<sub>3</sub> is an attractive alternative because it is lead-free, and because strain can stabilize BiFeO<sub>3</sub> phases with a structure that resembles a morphotropic phase boundary. Here we report a reversible electric-field-induced strain of over 5% in BiFeO<sub>3</sub> films, together with a characterization of the origins of this effect. In situ transmission electron microscopy coupled with nanoscale electrical and mechanical probing shows that large strains result from moving the boundaries between tetragonal- and rhombohedral-like phases, which changes the phase stability of the mixture. These results demonstrate the potential of BiFeO<sub>3</sub> as a substitute for lead-based materials in future piezoelectric applications.</p>",,"[{'address': 'Department of Physics, University of California, Berkeley, 94720, California, USA', 'authors': ['J. X. Zhang', ',\xa0Q. He', ',\xa0J. Seidel', ',\xa0P. Yu', ',\xa0S. Y. Yang', '\xa0&\xa0R. Ramesh']}, {'address': 'National Center for Electron Microscopy, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['B. Xiang', '\xa0&\xa0A. M. Minor']}, {'address': 'Materials Science Division, Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['J. Seidel', '\xa0&\xa0R. Ramesh']}, {'address': 'Department of Materials Science and Engineering, University of California, Berkeley, 94720, California, USA', 'authors': ['R. J. Zeches', ',\xa0A. M. Minor', '\xa0&\xa0R. Ramesh']}, {'address': 'Department of Materials Science and Engineering, National Chiao Tung University, HsinChu, 30010, Taiwan', 'authors': ['C. H. Wang', '\xa0&\xa0Y-H. Chu']}, {'address': 'Department of Materials Science and Engineering, University of Illinois, Urbana-Champaign, Urbana, 61801, Illinois, USA', 'authors': ['L. W. Martin']}]",False,"['J. X. Zhang', 'B. Xiang', 'Q. He', 'J. Seidel', 'R. J. Zeches', 'P. Yu', 'S. Y. Yang', 'C. H. Wang', 'Y-H. Chu', 'L. W. Martin', 'A. M. Minor', 'R. Ramesh']","Zhang, J., Xiang, B., He, Q. et al. Large field-induced strains in a lead-free piezoelectric material. Nature Nanotech6, 98–102 (2011).",841,3,224,aplusplus,10.1038/nnano.2010.265,https://doi.org/10.1038/nnano.2010.265,,2,nnano,nature nanotechnology,1295136000,2011-01-16,electronic-properties-and-materials,https://www.nature.com/articles/nnano.2010.265,6
