contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,The power of universal pictures,,,[],True,[],"The power of universal pictures. Nature Phys13, 821 (2017).",104,16,0,aplusplus,10.1038/nphys4266,https://doi.org/10.1038/nphys4266,,9,nphys,nature physics,1504224000,2017-09-01,cosmology,https://www.nature.com/articles/nphys4266,13
editorial,Physics students unite,,,[],True,[],"Physics students unite. Nature Phys13, 821 (2017).",132,9,0,aplusplus,10.1038/nphys4267,https://doi.org/10.1038/nphys4267,,9,nphys,nature physics,1504224000,2017-09-01,scientific-community,https://www.nature.com/articles/nphys4267,13
commentary,Time to fix science prizes,,,"[{'address': 'the Physics Department, Princeton University, New Jersey, 08544-0708, USA', 'authors': ['Shivaji Sondhi']}, {'address': 'the Department of Physics, Stanford University, 94305-4060, California, USA', 'authors': ['Steven Kivelson']}]",True,"['Shivaji Sondhi', 'Steven Kivelson']","Sondhi, S., Kivelson, S. Time to fix science prizes. Nature Phys13, 822 (2017).",136,50,1,aplusplus,10.1038/nphys4246,https://doi.org/10.1038/nphys4246,,9,nphys,nature physics,1503878400,2017-08-28,physics;scientific-community-and-society,https://www.nature.com/articles/nphys4246,13
thesis,The risks of accelerated change,,,[],True,['Mark Buchanan'],"Buchanan, M. The risks of accelerated change. Nature Phys13, 823 (2017).",30,1,0,aplusplus,10.1038/nphys4249,https://doi.org/10.1038/nphys4249,,9,nphys,nature physics,1504224000,2017-09-01,physical-sciences;scientific-community-and-society,https://www.nature.com/articles/nphys4249,13
research highlights,A new spin on lensing,,,[],True,['Andreas Trabesinger'],"Trabesinger, A. A new spin on lensing. Nature Phys13, 824 (2017).",48,4,0,aplusplus,10.1038/nphys4259,https://doi.org/10.1038/nphys4259,,9,nphys,nature physics,1504224000,2017-09-01,quantum-information;quantum-optics;qubits,https://www.nature.com/articles/nphys4259,13
research highlights,Sea fairies,,,[],True,['Federico Levi'],"Levi, F. Sea fairies. Nature Phys13, 824 (2017).",32,2,0,aplusplus,10.1038/nphys4260,https://doi.org/10.1038/nphys4260,,9,nphys,nature physics,1504224000,2017-09-01,biooceanography;nonlinear-phenomena,https://www.nature.com/articles/nphys4260,13
research highlights,A changing constant?,,,[],True,['Iulia Georgescu'],"Georgescu, I. A changing constant?. Nature Phys13, 824 (2017).",47,7,0,aplusplus,10.1038/nphys4261,https://doi.org/10.1038/nphys4261,,9,nphys,nature physics,1504224000,2017-09-01,cosmology,https://www.nature.com/articles/nphys4261,13
research highlights,Not hairy enough,,,[],True,['Abigail Klopper'],"Klopper, A. Not hairy enough. Nature Phys13, 824 (2017).",83,4,0,aplusplus,10.1038/nphys4262,https://doi.org/10.1038/nphys4262,,9,nphys,nature physics,1504224000,2017-09-01,biological-physics;biophysics,https://www.nature.com/articles/nphys4262,13
research highlights,Reveal the unseen,,,[],True,['Yun Li'],"Li, Y. Reveal the unseen. Nature Phys13, 824 (2017).",16,3,0,aplusplus,10.1038/nphys4263,https://doi.org/10.1038/nphys4263,,9,nphys,nature physics,1504224000,2017-09-01,ultracold-gases,https://www.nature.com/articles/nphys4263,13
news & views,In full flow,,,"[{'address': 'IBM Research – Zurich, Säumerstrasse 4, Rüschlikon, 8803, Switzerland', 'authors': ['Thilo Stöferle']}]",False,['Thilo Stöferle'],"Stöferle, T. In full flow. Nature Phys13, 825–826 (2017).",128,2,0,aplusplus,10.1038/nphys4176,https://doi.org/10.1038/nphys4176,,9,nphys,nature physics,1496620800,2017-06-05,bose-einstein-condensates;fluid-dynamics;nonlinear-optics;polaritons,https://www.nature.com/articles/nphys4176,13
news & views,When quantum mechanics became huge,,,[],True,['Andreas Trabesinger'],"Trabesinger, A. When quantum mechanics became huge. Nature Phys13, 826 (2017).",95,15,0,aplusplus,10.1038/nphys4255,https://doi.org/10.1038/nphys4255,,9,nphys,nature physics,1504224000,2017-09-01,history,https://www.nature.com/articles/nphys4255,13
news & views,A clash of photons,,,"[{'address': 'the Lawrence Berkeley National Laboratory, Berkeley, 94720, California, USA', 'authors': ['Spencer R. Klein']}]",False,['Spencer R. Klein'],"Klein, S. A clash of photons. Nature Phys13, 827–828 (2017).",99,11,1,aplusplus,10.1038/nphys4239,https://doi.org/10.1038/nphys4239,,9,nphys,nature physics,1502668800,2017-08-14,experimental-particle-physics;theoretical-physics,https://www.nature.com/articles/nphys4239,13
