contentType,title,abstract,abstract_google_cn,affiliations,authorization,authors,citation_text,count_accesses,count_altmetric,count_citations,documentType,doi,doi_url,focus,issue,journal_pcode,journal_title,publishedAt,publishedAtString,subjects,url,volume
editorial,The big time,,,[],True,[],"The big time. Nature Phys8, 173 (2012).",40,5,0,aplusplus,10.1038/nphys2270,https://doi.org/10.1038/nphys2270,,3,nphys,nature physics,1330473600,2012-02-29,cosmology;experimental-particle-physics,https://www.nature.com/articles/nphys2270,8
correspondence,Debate over dispersion direction in a Tomonaga–Luttinger-liquid system,,,"[{'address': 'Institute for Solid State Physics, University of Tokyo, 5-1-5 Kashiwanoha, Kashiwa, 277-8581, Chiba, Japan', 'authors': ['K. Nakatsuji', '\xa0&\xa0F. Komori']}]",True,"['K. Nakatsuji', 'F. Komori']","Nakatsuji, K., Komori, F. Debate over dispersion direction in a Tomonaga–Luttinger-liquid system. Nature Phys8, 174 (2012).",111,0,21,aplusplus,10.1038/nphys2240,https://doi.org/10.1038/nphys2240,,3,nphys,nature physics,1330473600,2012-02-29,condensed-matter-physics,https://www.nature.com/articles/nphys2240,8
correspondence,"Reply to ""Debate over dispersion direction in a Tomonaga–Luttinger-liquid system""",,,"[{'address': 'Physikalisches Institut and Röntgen Research Center for Complex Material Systems, Universität Würzburg, Am Hubland, Würzburg, 97074, Germany', 'authors': ['C. Blumenstein', ',\xa0J. Schäfer', ',\xa0S. Meyer', ',\xa0A. Dollinger', ',\xa0M. Lochner', '\xa0&\xa0R. Claessen']}, {'address': 'Institut für Physik, Universität Kassel, 34132, Kassel, Germany', 'authors': ['S. Mietke', ',\xa0M. Lochner', '\xa0&\xa0R. Matzdorf']}, {'address': 'Swiss Light Source, Paul-Scherrer-Institut, 5232, Villigen, Switzerland', 'authors': ['X. Y. Cui', '\xa0&\xa0L. Patthey']}]",True,"['C. Blumenstein', 'J. Schäfer', 'S. Mietke', 'S. Meyer', 'A. Dollinger', 'M. Lochner', 'X. Y. Cui', 'L. Patthey', 'R. Matzdorf', 'R. Claessen']","Blumenstein, C., Schäfer, J., Mietke, S. et al. Reply to ""Debate over dispersion direction in a Tomonaga–Luttinger-liquid system"". Nature Phys8, 174 (2012).",73,0,10,aplusplus,10.1038/nphys2241,https://doi.org/10.1038/nphys2241,,3,nphys,nature physics,1330473600,2012-02-29,condensed-matter-physics,https://www.nature.com/articles/nphys2241,8
thesis,A quantum kind of order,,,[],True,['Mark Buchanan'],"Buchanan, M. A quantum kind of order. Nature Phys8, 175 (2012).",9,1,0,aplusplus,10.1038/nphys2255,https://doi.org/10.1038/nphys2255,,3,nphys,nature physics,1330473600,2012-02-29,quantum-fluids-and-solids,https://www.nature.com/articles/nphys2255,8
books & arts,Canine challenge,,,"[{'address': 'Roger Jones is in the Department of Physics, Lancaster University, Lancaster LA1 4YB, UK', 'authors': ['Roger Jones']}]",True,['Roger Jones'],"Jones, R. Canine challenge. Nature Phys8, 177 (2012).",4,14,0,aplusplus,10.1038/nphys2244,https://doi.org/10.1038/nphys2244,,3,nphys,nature physics,1330473600,2012-02-29,physics,https://www.nature.com/articles/nphys2244,8
research highlights,Between the sheets,,,[],True,['Ed Gerstner'],"Gerstner, E. Between the sheets. Nature Phys8, 178 (2012).",3,0,0,aplusplus,10.1038/nphys2263,https://doi.org/10.1038/nphys2263,,3,nphys,nature physics,1330473600,2012-02-29,electronic-properties-and-materials;electronics-photonics-and-device-physics;graphene,https://www.nature.com/articles/nphys2263,8
research highlights,Transformed detectors,,,[],True,['David Gevaux'],"Gevaux, D. Transformed detectors. Nature Phys8, 178 (2012).",7,0,0,aplusplus,10.1038/nphys2264,https://doi.org/10.1038/nphys2264,,3,nphys,nature physics,1330473600,2012-02-29,optoelectronic-devices-and-components,https://www.nature.com/articles/nphys2264,8
research highlights,Roll up!,,,[],True,['Abigail Klopper'],"Klopper, A. Roll up!. Nature Phys8, 178 (2012).",11,0,0,aplusplus,10.1038/nphys2265,https://doi.org/10.1038/nphys2265,,3,nphys,nature physics,1330473600,2012-02-29,chemical-physics,https://www.nature.com/articles/nphys2265,8
research highlights,Pep talk,,,[],True,['Alison Wright'],"Wright, A. Pep talk. Nature Phys8, 178 (2012).",13,0,0,aplusplus,10.1038/nphys2266,https://doi.org/10.1038/nphys2266,,3,nphys,nature physics,1330473600,2012-02-29,particle-astrophysics,https://www.nature.com/articles/nphys2266,8
research highlights,Tolerable errors,,,[],True,['Andreas Trabesinger'],"Trabesinger, A. Tolerable errors. Nature Phys8, 178 (2012).",6,0,0,aplusplus,10.1038/nphys2267,https://doi.org/10.1038/nphys2267,,3,nphys,nature physics,1330473600,2012-02-29,optical-physics;quantum-information,https://www.nature.com/articles/nphys2267,8
news & views,A lightning-fast change,,,"[{'address': 'Shaul Mukamel is in the Department of Chemistry, University of California, Irvine, California 92697-2025, USA', 'authors': ['Shaul Mukamel']}]",False,['Shaul Mukamel'],"Mukamel, S. A lightning-fast change. Nature Phys8, 179–180 (2012).",40,1,1,aplusplus,10.1038/nphys2226,https://doi.org/10.1038/nphys2226,,3,nphys,nature physics,1328400000,2012-02-05,chemical-physics;quantum-physics;ultrafast-photonics,https://www.nature.com/articles/nphys2226,8
news & views,The stress of light cools vibration,,,"[{'address': 'Ivan Favero is at the Laboratoire Matériaux et Phénomènes Quantiques, Université Paris Diderot, CNRS, UMR 7162, F-75205 Paris Cedex 13, France', 'authors': ['Ivan Favero']}]",False,['Ivan Favero'],"Favero, I. The stress of light cools vibration. Nature Phys8, 180–181 (2012).",37,0,5,aplusplus,10.1038/nphys2221,https://doi.org/10.1038/nphys2221,,3,nphys,nature physics,1327190400,2012-01-22,electronics-photonics-and-device-physics;micro-optics;silicon-photonics,https://www.nature.com/articles/nphys2221,8
news & views,Where did all the electrons go?,,,"[{'address': 'Mary K. Hudson is in the Department of Physics and Astronomy, Dartmouth College, Hanover, New Hampshire 03755, USA', 'authors': ['Mary K. Hudson']}]",False,['Mary K. Hudson'],"Hudson, M. Where did all the electrons go?. Nature Phys8, 182–183 (2012).",24,0,0,aplusplus,10.1038/nphys2254,https://doi.org/10.1038/nphys2254,,3,nphys,nature physics,1330473600,2012-02-29,astrophysical-plasmas;geomagnetism;magnetospheric-physics;particle-astrophysics,https://www.nature.com/articles/nphys2254,8
